producer_country,commodity,year,exporter_group,adjusted_deforestation_exposure,years_appeared,years_available
Brazil,Soya beans,2012,COFCO,1192.389138300198,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2012,CONACENTRO COOPERATIVA DOS PRODUTORES DO CENTRO OESTE,164.0494062815378,"2010, 2011, 2012, 2013, 2014",2004-2022
Brazil,Soya beans,2012,FERTIMIG FERTILIZANTES,1210.180352564103,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2004-2022
Brazil,Soya beans,2012,FIAGRIL,1662.340690792079,"2010, 2011, 2012, 2013, 2014, 2015",2004-2022
Brazil,Soya beans,2012,GIANCARLOS BAVARESCO,54.76151548778763,"2010, 2011, 2012, 2013, 2014, 2015",2004-2022
Brazil,Soya beans,2012,GLENCORE,5966.288444071878,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2012,JUPARANA COMERCIAL AGRICOLA,224.861947020808,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2012,LAVOURA COMERCIAL AGRICOLA,0.31255946637245474,"2012, 2014, 2015",2004-2022
Brazil,Soya beans,2012,LOUIS DREYFUS,15.580274527181675,"2011, 2012, 2013, 2014, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2012,MITSUBISHI,65.87011550712806,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022",2004-2022
Brazil,Soya beans,2012,MITSUI & CO.,54.35474125798262,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2012,NIDERA,345.8040150200756,"2012, 2013",2004-2022
Brazil,Soya beans,2012,O TELHAR,712.5511880114667,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2012,PROCESSED DOMESTICALLY,9164.825102653851,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2012,SIPAL,2253.6000583788377,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017",2004-2022
Brazil,Soya beans,2012,T T COMERCIO,49.86543992965644,"2010, 2011, 2012, 2013, 2014, 2015",2004-2022
Brazil,Soya beans,2012,UNKNOWN,74594.89322103595,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2013,ADM,645.6248847514267,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2013,AFG BRASIL,145.53005460815427,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2013,AGRINVEST BRASIL,3.0241129935095934,"2012, 2013, 2014, 2015, 2022",2004-2022
Brazil,Soya beans,2013,AMAGGI,603.2844434166005,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2013,AMCEL - AMAPA FLORESTAL E CELULOSE,220.8936859298023,"2012, 2013",2004-2022
Brazil,Soya beans,2013,BOM JESUS AGROPECUARIA,884.9345196435761,"2013, 2015, 2021",2004-2022
Brazil,Soya beans,2013,BUNGE,6319.121875677931,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2013,C. VALE,33.706929163259716,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2013,CARAMURU,0.2426743718105915,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2013,CARGILL,4157.145900817712,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2013,CHS,182.40977637534883,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2013,COFCO,251.35695403108343,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2013,CONACENTRO COOPERATIVA DOS PRODUTORES DO CENTRO OESTE,382.31626286014193,"2010, 2011, 2012, 2013, 2014",2004-2022
Brazil,Soya beans,2013,FERTIMIG FERTILIZANTES,354.3167050375649,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2004-2022
Brazil,Soya beans,2013,FIAGRIL,693.1108363493693,"2010, 2011, 2012, 2013, 2014, 2015",2004-2022
Brazil,Soya beans,2013,GIANCARLOS BAVARESCO,25.316015790596357,"2010, 2011, 2012, 2013, 2014, 2015",2004-2022
Brazil,Soya beans,2013,GLENCORE,1335.2008495562443,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2013,JUPARANA COMERCIAL AGRICOLA,34.266092349400985,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2013,LOUIS DREYFUS,3.8704320602597377,"2011, 2012, 2013, 2014, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2013,MITSUBISHI,77.48444968414076,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022",2004-2022
Brazil,Soya beans,2013,MITSUI & CO.,33.43366266536506,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2013,NIDERA,34.80035397038216,"2012, 2013",2004-2022
Brazil,Soya beans,2013,O TELHAR,10.761772327502204,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2013,PROCESSED DOMESTICALLY,1747.8225266780516,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2013,SINAGRO PRODUTOS AGROPECUARIOS,14.135261731847722,"2013, 2014, 2015, 2019, 2020",2004-2022
Brazil,Soya beans,2013,SIPAL,987.9855592362173,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017",2004-2022
Brazil,Soya beans,2013,T T COMERCIO,50.28670638880054,"2010, 2011, 2012, 2013, 2014, 2015",2004-2022
Brazil,Soya beans,2013,UNKNOWN,45616.798950348595,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,ADM,994.8708458113061,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,AFG BRASIL,457.4204454467775,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2014,AGRINVEST BRASIL,20.454210891107717,"2012, 2013, 2014, 2015, 2022",2004-2022
Brazil,Soya beans,2014,AMAGGI,1315.384672741519,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,BUNGE,10896.760049406717,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,C. VALE,33.51331995825712,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,CARAMURU,12.058694128679626,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,CARGILL,4025.3527730850187,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,CARLOS ALBERTO POLATO,3.539397336357378,"2014, 2018",2004-2022
Brazil,Soya beans,2014,CGG,705.4484099192089,"2014, 2015, 2016, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2014,CHS,731.0621565089318,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,COFCO,1391.7876832612453,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,CONACENTRO COOPERATIVA DOS PRODUTORES DO CENTRO OESTE,34.41282200266082,"2010, 2011, 2012, 2013, 2014",2004-2022
Brazil,Soya beans,2014,ENGELHART,163.08663273051576,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,FERTIMIG FERTILIZANTES,309.10498085366027,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2004-2022
Brazil,Soya beans,2014,FIAGRIL,1130.4266229113412,"2010, 2011, 2012, 2013, 2014, 2015",2004-2022
Brazil,Soya beans,2014,GIANCARLOS BAVARESCO,6.82226057306545,"2010, 2011, 2012, 2013, 2014, 2015",2004-2022
Brazil,Soya beans,2014,GLENCORE,173.23514770810505,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,JUPARANA COMERCIAL AGRICOLA,130.25816140469,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,LAVOURA COMERCIAL AGRICOLA,491.4626190235403,"2012, 2014, 2015",2004-2022
Brazil,Soya beans,2014,LOUIS DREYFUS,110.4250132277049,"2011, 2012, 2013, 2014, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,MADEIRANIT MADEIRAS,232.5169623333333,2014,2004-2022
Brazil,Soya beans,2014,MITSUBISHI,145.46102977686778,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022",2004-2022
Brazil,Soya beans,2014,MITSUI & CO.,1104.6080687483118,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2014,O TELHAR,178.97049057818793,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2014,PROCESSED DOMESTICALLY,8658.535785904174,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,PRODUZIR AGROPECUARIA- EM RECUPERACAO JUDICIAL,83.71086070439942,"2014, 2015, 2017, 2019, 2020",2004-2022
Brazil,Soya beans,2014,SINAGRO PRODUTOS AGROPECUARIOS,189.275073226201,"2013, 2014, 2015, 2019, 2020",2004-2022
Brazil,Soya beans,2014,SIPAL,1925.000620395035,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017",2004-2022
Brazil,Soya beans,2014,SODRUGESTVO,9.01569582819497,"2014, 2016, 2017, 2018, 2019, 2021, 2022",2004-2022
Brazil,Soya beans,2014,T T COMERCIO,92.33097650682201,"2010, 2011, 2012, 2013, 2014, 2015",2004-2022
Brazil,Soya beans,2014,TERRA SANTA AGRO,759.57104541255,"2014, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2014,UNKNOWN,57815.42065255796,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,ADM,1026.2327606278163,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,AFG BRASIL,104.8625491169883,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2015,AGRINVEST BRASIL,256.79492100365275,"2012, 2013, 2014, 2015, 2022",2004-2022
Brazil,Soya beans,2015,AMAGGI,1414.047973531356,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,BOM JESUS AGROPECUARIA,36.61562697639626,"2013, 2015, 2021",2004-2022
Brazil,Soya beans,2015,BUNGE,10139.43583568616,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,C. VALE,33.73615700982255,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,CARAMURU,0.7845209022112314,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,CARGILL,5171.468169458947,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,CERVEJARIA PETROPOLIS,144.01568712220768,"2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2015,CGG,1957.0632569844088,"2014, 2015, 2016, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2015,CHS,73.84695708479529,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,COFCO,1977.8263421981949,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,ENGELHART,245.59537874818344,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,FERTIMIG FERTILIZANTES,106.55435339738123,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2004-2022
Brazil,Soya beans,2015,FIAGRIL,748.4680860650442,"2010, 2011, 2012, 2013, 2014, 2015",2004-2022
Brazil,Soya beans,2015,GAVILON,2.8273938589722025,"2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,GIANCARLOS BAVARESCO,4.632065856392829,"2010, 2011, 2012, 2013, 2014, 2015",2004-2022
Brazil,Soya beans,2015,GLENCORE,31.017033564757455,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,GUSA NORDESTE,1173.4685672112985,"2015, 2017, 2020",2004-2022
Brazil,Soya beans,2015,JUPARANA COMERCIAL AGRICOLA,32.615287761038466,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,LAVOURA COMERCIAL AGRICOLA,1.236277110613977,"2012, 2014, 2015",2004-2022
Brazil,Soya beans,2015,MITSUBISHI,189.25967998773262,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022",2004-2022
Brazil,Soya beans,2015,MITSUI & CO.,1977.605982990787,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2015,O TELHAR,106.56511252607676,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2015,PROCESSED DOMESTICALLY,2800.002341449506,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2015,PRODUZIR AGROPECUARIA- EM RECUPERACAO JUDICIAL,25.379126936297936,"2014, 2015, 2017, 2019, 2020",2004-2022
Brazil,Soya beans,2015,SELECTA,172.6141887152249,"2015, 2016, 2017, 2018, 2019, 2021",2004-2022
Brazil,Soya beans,2015,SINAGRO PRODUTOS AGROPECUARIOS,215.24331906277808,"2013, 2014, 2015, 2019, 2020",2004-2022
Brazil,Soya beans,2015,SIPAL,1281.783905665342,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017",2004-2022
Brazil,Soya beans,2015,T T COMERCIO,28.040346971092607,"2010, 2011, 2012, 2013, 2014, 2015",2004-2022
Brazil,Soya beans,2015,UNKNOWN,38550.03057891283,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,ADM,4027.1256949138638,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,AFG BRASIL,66.00541661376954,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2016,AMAGGI,1497.9379459159904,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,BUNGE,6764.972835654117,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,C. VALE,240.50853580082006,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,CARAMURU,71.60551821717739,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,CARGILL,5534.366035654252,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,CERVEJARIA PETROPOLIS,126.6699383234308,"2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2016,CGG,900.8036868510902,"2014, 2015, 2016, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2016,CHS,186.50173687798016,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,COFCO,1981.9328590106677,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,ENGELHART,315.6624530613724,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,FERTIMIG FERTILIZANTES,121.96070987085211,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2004-2022
Brazil,Soya beans,2016,GAVILON,73.36278358286965,"2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,GLENCORE,2660.349670882493,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,JUPARANA COMERCIAL AGRICOLA,211.1821305017238,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,MITSUBISHI,339.0724958091698,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022",2004-2022
Brazil,Soya beans,2016,MITSUI & CO.,733.0175681558824,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2016,NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOL,9.427707583828173,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,O TELHAR,355.52221910044665,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2016,PROCESSED DOMESTICALLY,4210.60047272661,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,SELECTA,207.10019113262769,"2015, 2016, 2017, 2018, 2019, 2021",2004-2022
Brazil,Soya beans,2016,"SHANGHAI PENGXIN GROUP CO., LTD.",1399.1249691821977,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2016,SIPAL,4.278761328751252,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017",2004-2022
Brazil,Soya beans,2016,SODRUGESTVO,328.7928179217064,"2014, 2016, 2017, 2018, 2019, 2021, 2022",2004-2022
Brazil,Soya beans,2016,UNKNOWN,49987.38341798513,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,ADM,3163.7158767111437,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,AFG BRASIL,32.48601854794722,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2017,AMAGGI,1406.2257572875337,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,BUNGE,6910.875200399799,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,C. VALE,177.3229190871156,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,CARAMURU,17.488725165376664,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,CARGILL,7620.950257407514,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,CERVEJARIA PETROPOLIS,168.1268364094389,"2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2017,CHS,70.14458342791806,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA.,0.01213057693309439,"2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,COFCO,4418.982670221351,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,ENGELHART,157.84667523970847,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,FERTIMIG FERTILIZANTES,3.1677552634930395,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2004-2022
Brazil,Soya beans,2017,GAVILON,16.15481063529624,"2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,GLENCORE,1248.772931174536,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,GUSA NORDESTE,109.66923816111913,"2015, 2017, 2020",2004-2022
Brazil,Soya beans,2017,JUPARANA COMERCIAL AGRICOLA,368.6631898911914,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,MITSUBISHI,300.36322520904605,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022",2004-2022
Brazil,Soya beans,2017,MITSUI & CO.,631.0059478120596,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2017,NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOL,31.640550416533873,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,O TELHAR,116.9143756641642,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2017,PROCESSED DOMESTICALLY,4271.69448732969,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,PRODUZIR AGROPECUARIA- EM RECUPERACAO JUDICIAL,14.795471204135431,"2014, 2015, 2017, 2019, 2020",2004-2022
Brazil,Soya beans,2017,SELECTA,229.35074567268103,"2015, 2016, 2017, 2018, 2019, 2021",2004-2022
Brazil,Soya beans,2017,"SHANGHAI PENGXIN GROUP CO., LTD.",125.88581262999506,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2017,SIPAL,0.6446656430867244,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017",2004-2022
Brazil,Soya beans,2017,SODRUGESTVO,417.79156133383935,"2014, 2016, 2017, 2018, 2019, 2021, 2022",2004-2022
Brazil,Soya beans,2017,UNKNOWN,37064.99736393284,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,ADM,5063.419747197587,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,AFG BRASIL,53.37346381960722,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2018,AMAGGI,1665.3877217607408,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,BIANCHINI,1101.5778829232845,2018,2004-2022
Brazil,Soya beans,2018,BUNGE,5047.939061013428,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,C. VALE,12.67742438389454,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,CARGILL,5706.319974389138,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,CARLOS ALBERTO POLATO,382.6548143981612,"2014, 2018",2004-2022
Brazil,Soya beans,2018,CERVEJARIA PETROPOLIS,2.537051099490543,"2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2018,CGG,21.51042548698126,"2014, 2015, 2016, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2018,CHS,662.3501292075371,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA.,171.45537886962884,"2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,COFCO,2367.244318943238,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,CUTRALE,172.9828236203839,"2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,ENGELHART,206.25975533171314,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,FERTITEX AGRO - FERTILIZANTES E PRODUTOS AGROPECUARIOS LTDA,27.13487361248079,"2018, 2019",2004-2022
Brazil,Soya beans,2018,GAVILON,1311.0740077558671,"2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
