manager_true_ultimate_parent_organisation_name,country_commodity,financial_flow_link_strength,total_usd_m_yr_this_strength,total_usd_m_yr_overall,rank_overall,prop_overall,prop_this_strength,prop_this_country_commodity,government_ultimate_parent,manager_true_ultimate_parent_country_of_headquarters,manager_true_ultimate_parent_region_of_headquarters_unsd
US Bancorp,"Colombia - Coffee, green",High,1.0945678347956058,740.0998362703334,49,0.004080591019227755,6%,0%,FALSE,United States of America,Northern America
US Bancorp,"Colombia - Coffee, green",Low,0.5385214464301419,740.0998362703334,49,0.004080591019227755,17%,0%,FALSE,United States of America,Northern America
US Bancorp,Ecuador - Cocoa beans,Low,6.67248571978692,740.0998362703334,49,0.004080591019227755,17%,1%,FALSE,United States of America,Northern America
US Bancorp,Ecuador - Cocoa beans,Medium,1.7659181340317467,740.0998362703334,49,0.004080591019227755,78%,1%,FALSE,United States of America,Northern America
US Bancorp,"Peru - Coffee, green",High,0.38862660911114055,740.0998362703334,49,0.004080591019227755,6%,0%,FALSE,United States of America,Northern America
Commonwealth Bank of Australia,Brazil - Soya beans,High,3.7717897004566368,720.540805371364,50,0.0039727509658731425,2%,69%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,Brazil - Soya beans,Low,379.15030096326376,720.540805371364,50,0.0039727509658731425,61%,69%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,Brazil - Soya beans,Medium,117.833642169754,720.540805371364,50,0.0039727509658731425,37%,69%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,Brazil - Sugar cane,High,10.35722976039239,720.540805371364,50,0.0039727509658731425,2%,11%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,Brazil - Sugar cane,Low,32.92395185262292,720.540805371364,50,0.0039727509658731425,61%,11%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,Brazil - Sugar cane,Medium,38.42543068672963,720.540805371364,50,0.0039727509658731425,37%,11%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,"Colombia - Coffee, green",High,0.29308600475447705,720.540805371364,50,0.0039727509658731425,2%,0%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,"Colombia - Coffee, green",Low,2.2748792065268537,720.540805371364,50,0.0039727509658731425,61%,0%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,"Colombia - Coffee, green",Medium,0.549204204219885,720.540805371364,50,0.0039727509658731425,37%,0%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,Ecuador - Cocoa beans,Low,8.886611064117496,720.540805371364,50,0.0039727509658731425,61%,7%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,Ecuador - Cocoa beans,Medium,41.58792455671254,720.540805371364,50,0.0039727509658731425,37%,7%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,Peru - Cocoa beans,Medium,16.136636827111094,720.540805371364,50,0.0039727509658731425,37%,2%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,"Peru - Coffee, green",High,0.08964964666515349,720.540805371364,50,0.0039727509658731425,2%,9%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,"Peru - Coffee, green",Low,17.940580679536303,720.540805371364,50,0.0039727509658731425,61%,9%,FALSE,Australia,Oceania
Commonwealth Bank of Australia,"Peru - Coffee, green",Medium,50.31988804850116,720.540805371364,50,0.0039727509658731425,37%,9%,FALSE,Australia,Oceania
Zuercher Kantonalbank,Brazil - Soya beans,High,5.269854535992987,648.782552367151,51,0.0035771069346028682,2%,31%,TRUE,Switzerland,Europe
Zuercher Kantonalbank,Brazil - Soya beans,Low,182.19376517517819,648.782552367151,51,0.0035771069346028682,35%,31%,TRUE,Switzerland,Europe
Zuercher Kantonalbank,Brazil - Soya beans,Medium,16.28528640643688,648.782552367151,51,0.0035771069346028682,62%,31%,TRUE,Switzerland,Europe
Zuercher Kantonalbank,Brazil - Sugar cane,High,10.35722976039239,648.782552367151,51,0.0035771069346028682,2%,10%,TRUE,Switzerland,Europe
Zuercher Kantonalbank,Brazil - Sugar cane,Low,41.65448801702472,648.782552367151,51,0.0035771069346028682,35%,10%,TRUE,Switzerland,Europe
Zuercher Kantonalbank,Brazil - Sugar cane,Medium,15.825553133935244,648.782552367151,51,0.0035771069346028682,62%,10%,TRUE,Switzerland,Europe
Zuercher Kantonalbank,"Colombia - Coffee, green",High,0.3909514461267182,648.782552367151,51,0.0035771069346028682,2%,1%,TRUE,Switzerland,Europe
Zuercher Kantonalbank,"Colombia - Coffee, green",Low,3.683705241677572,648.782552367151,51,0.0035771069346028682,35%,1%,TRUE,Switzerland,Europe
Zuercher Kantonalbank,Ecuador - Cocoa beans,Medium,349.470351204127,648.782552367151,51,0.0035771069346028682,62%,54%,TRUE,Switzerland,Europe
Zuercher Kantonalbank,Peru - Cocoa beans,Medium,22.59154895504655,648.782552367151,51,0.0035771069346028682,62%,3%,TRUE,Switzerland,Europe
Zuercher Kantonalbank,"Peru - Coffee, green",High,0.12980760648955858,648.782552367151,51,0.0035771069346028682,2%,0%,TRUE,Switzerland,Europe
Zuercher Kantonalbank,"Peru - Coffee, green",Low,0.9300108847230126,648.782552367151,51,0.0035771069346028682,35%,0%,TRUE,Switzerland,Europe
Oversea-Chinese Banking Corporation Ltd,Brazil - Soya beans,High,7.901012551881162,642.8439081613753,52,0.003544363813979308,2%,64%,FALSE,Singapore,Asia
Oversea-Chinese Banking Corporation Ltd,Brazil - Soya beans,Low,311.01932067838214,642.8439081613753,52,0.003544363813979308,60%,64%,FALSE,Singapore,Asia
Oversea-Chinese Banking Corporation Ltd,Brazil - Soya beans,Medium,90.66364511128947,642.8439081613753,52,0.003544363813979308,37%,64%,FALSE,Singapore,Asia
Oversea-Chinese Banking Corporation Ltd,Brazil - Sugar cane,High,7.155160318034389,642.8439081613753,52,0.003544363813979308,2%,24%,FALSE,Singapore,Asia
Oversea-Chinese Banking Corporation Ltd,Brazil - Sugar cane,Low,51.31234368826185,642.8439081613753,52,0.003544363813979308,60%,24%,FALSE,Singapore,Asia
Oversea-Chinese Banking Corporation Ltd,Brazil - Sugar cane,Medium,94.51245340027164,642.8439081613753,52,0.003544363813979308,37%,24%,FALSE,Singapore,Asia
Oversea-Chinese Banking Corporation Ltd,"Colombia - Coffee, green",High,0.6020919945551717,642.8439081613753,52,0.003544363813979308,2%,2%,FALSE,Singapore,Asia
