,producer_country,commodity,year,adjusted_deforestation_exposure,exporter_group,years_appeared,years_available,deduce_temporal_pattern,legal_entity_mapped,legal_entity_hierarchy_year,CommonName,OAPermID,ParentOrganisationName,ParentCompanyOAPermID,UltimateParentOrganisationName,UltimateParentCompanyOAPermID
925,Peru,Cocoa beans,2013,5.995585682,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
926,Peru,Cocoa beans,2014,21.7410922,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
927,Peru,Cocoa beans,2015,46.09101293,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
928,Peru,Cocoa beans,2016,92.77921436,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
929,Peru,Cocoa beans,2017,270.8621331,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
930,Peru,Cocoa beans,2018,136.6391679,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
931,Peru,Cocoa beans,2019,80.6288527,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
932,Peru,Cocoa beans,2020,111.9307613,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
933,Peru,Cocoa beans,2021,122.1164361,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
934,Peru,Cocoa beans,2022,51.41940773,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
935,Peru,"Coffee, green",2014,36.37753106,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
936,Peru,"Coffee, green",2015,46.10542696,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
937,Peru,"Coffee, green",2016,166.9386475,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
938,Peru,"Coffee, green",2017,217.4485993,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
939,Peru,"Coffee, green",2018,89.68483843,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
940,Peru,"Coffee, green",2019,219.6395843,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
941,Peru,"Coffee, green",2020,130.0892505,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
942,Peru,"Coffee, green",2021,166.2484652,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
943,Peru,"Coffee, green",2022,176.1966484,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
944,Peru,"Coffee, green",2014,46.96056676,COOPERATIVA DE SERVICIOS MULTIPLES SOL&C,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
945,Peru,"Coffee, green",2015,73.73998475,COOPERATIVA DE SERVICIOS MULTIPLES SOL&C,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
946,Peru,"Coffee, green",2016,151.1413154,COOPERATIVA DE SERVICIOS MULTIPLES SOL&C,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
947,Peru,"Coffee, green",2017,169.5991464,COOPERATIVA DE SERVICIOS MULTIPLES SOL&C,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
948,Peru,"Coffee, green",2018,95.03190064,COOPERATIVA DE SERVICIOS MULTIPLES SOL&C,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
949,Peru,"Coffee, green",2019,158.147317,COOPERATIVA DE SERVICIOS MULTIPLES SOL&C,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
950,Peru,"Coffee, green",2020,82.24036081,COOPERATIVA DE SERVICIOS MULTIPLES SOL&C,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
951,Peru,"Coffee, green",2021,70.09637885,COOPERATIVA DE SERVICIOS MULTIPLES SOL&C,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
952,Peru,"Coffee, green",2022,105.9374576,COOPERATIVA DE SERVICIOS MULTIPLES SOL&C,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,FALSE,2025,,,,,,
953,Brazil,Cattle meat,2010,149.8619528,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020,Near-continuous,TRUE,2025,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357
954,Brazil,Cattle meat,2011,136.8118011,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020,Near-continuous,TRUE,2025,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357
955,Brazil,Cattle meat,2012,183.707749,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020,Near-continuous,TRUE,2025,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357
956,Brazil,Cattle meat,2013,172.5281389,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020,Near-continuous,TRUE,2025,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357
957,Brazil,Cattle meat,2014,211.6585084,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020,Near-continuous,TRUE,2025,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357
958,Brazil,Cattle meat,2015,169.8904402,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020,Near-continuous,TRUE,2025,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357
959,Brazil,Cattle meat,2016,249.1575438,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020,Near-continuous,TRUE,2025,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357
960,Brazil,Cattle meat,2017,238.8753845,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020,Near-continuous,TRUE,2025,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357
961,Brazil,Cattle meat,2019,308.6857429,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020,Near-continuous,TRUE,2025,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357
962,Brazil,Cattle meat,2020,590.5861907,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020,Near-continuous,TRUE,2025,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357,Cooperativa Dos Produtores De Carne E Derivados De Gurupi,5077901357
963,Brazil,Sugar cane,2015,84.81717515,COPERTRADING COMERCIO EXPORTACAO E IMPORTACAO,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Copertrading Comercio Exportacao E Importacao Sa Em Recuperacao Judicial,4298091310,COOPERATIVA REGIONAL DOS PRODUTORES DE ACUCAR E ALCOOL DE ALAGOAS,5042957220,COOPERATIVA REGIONAL DOS PRODUTORES DE ACUCAR E ALCOOL DE ALAGOAS,4298091310
964,Brazil,Sugar cane,2016,87.32487477,COPERTRADING COMERCIO EXPORTACAO E IMPORTACAO,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Copertrading Comercio Exportacao E Importacao Sa Em Recuperacao Judicial,4298091310,COOPERATIVA REGIONAL DOS PRODUTORES DE ACUCAR E ALCOOL DE ALAGOAS,5042957220,COOPERATIVA REGIONAL DOS PRODUTORES DE ACUCAR E ALCOOL DE ALAGOAS,4298091310
965,Brazil,Sugar cane,2017,101.1657311,COPERTRADING COMERCIO EXPORTACAO E IMPORTACAO,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Copertrading Comercio Exportacao E Importacao Sa Em Recuperacao Judicial,4298091310,COOPERATIVA REGIONAL DOS PRODUTORES DE ACUCAR E ALCOOL DE ALAGOAS,5042957220,COOPERATIVA REGIONAL DOS PRODUTORES DE ACUCAR E ALCOOL DE ALAGOAS,4298091310
966,Brazil,Sugar cane,2015,7.995279984,COPLASA - ACUCAR E ALCOOL,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Coplasa Acucar E Alcool Ltda,5044176568,Coplasa Acucar E Alcool Ltda,5044176568,Coplasa Acucar E Alcool Ltda,5044176568
967,Brazil,Sugar cane,2016,36.64100929,COPLASA - ACUCAR E ALCOOL,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Coplasa Acucar E Alcool Ltda,5044176568,Coplasa Acucar E Alcool Ltda,5044176568,Coplasa Acucar E Alcool Ltda,5044176568
968,Brazil,Sugar cane,2017,52.70206816,COPLASA - ACUCAR E ALCOOL,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Coplasa Acucar E Alcool Ltda,5044176568,Coplasa Acucar E Alcool Ltda,5044176568,Coplasa Acucar E Alcool Ltda,5044176568
969,Brazil,Cattle meat,2013,73.0060201,COREX IMPORTACAO E EXPORTACAO,"2013, 2014",2010-2020,"Phased in, then out",FALSE,2025,,,,,,
970,Brazil,Cattle meat,2014,19.56775332,COREX IMPORTACAO E EXPORTACAO,"2013, 2014",2010-2020,"Phased in, then out",FALSE,2025,,,,,,
971,Colombia,Cattle meat,2013,392.9284124,CORTES RUIZ MARCO FIDEL,2013,2013-2018,Phased out,FALSE,2025,,,,,,
972,Brazil,Cattle meat,2017,7235.057205,CP COMERCIAL LTDA,2017,2010-2020,"Phased in, then out",FALSE,2025,,,,,,
973,Peru,Cocoa beans,2018,14.2419779,CUENCAS DEL HUALLAGA ASOCIACION DE PRODU,"2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,FALSE,2025,,,,,,
974,Peru,Cocoa beans,2019,28.75358687,CUENCAS DEL HUALLAGA ASOCIACION DE PRODU,"2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,FALSE,2025,,,,,,
975,Peru,Cocoa beans,2020,47.30501358,CUENCAS DEL HUALLAGA ASOCIACION DE PRODU,"2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,FALSE,2025,,,,,,
976,Peru,Cocoa beans,2021,102.3009162,CUENCAS DEL HUALLAGA ASOCIACION DE PRODU,"2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,FALSE,2025,,,,,,
977,Peru,Cocoa beans,2022,43.0194999,CUENCAS DEL HUALLAGA ASOCIACION DE PRODU,"2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,FALSE,2025,,,,,,
978,Colombia,Cattle meat,2018,109.1888302,CURTIDOS DE COLOMBIA GROUP S A S,2018,2013-2018,Phased in,TRUE,2025,Curtidos De Colombia Group S A S,5086408771,Curtidos De Colombia Group S A S,5086408771,Curtidos De Colombia Group S A S,5086408771
979,Brazil,Soya beans,2018,172.9828236,CUTRALE,"2018, 2019, 2020, 2021, 2022",2010-2022,Phased in,TRUE,2025,Cutrale Trading Brasil Ltda,5046658173,Sucocitrico Cutrale Ltda,4297932218,Sucocitrico Cutrale Ltda,4297932218
980,Brazil,Soya beans,2019,140.8061795,CUTRALE,"2018, 2019, 2020, 2021, 2022",2010-2022,Phased in,TRUE,2025,Cutrale Trading Brasil Ltda,5046658173,Sucocitrico Cutrale Ltda,4297932218,Sucocitrico Cutrale Ltda,4297932218
981,Brazil,Soya beans,2020,23.41678811,CUTRALE,"2018, 2019, 2020, 2021, 2022",2010-2022,Phased in,TRUE,2025,Cutrale Trading Brasil Ltda,5046658173,Sucocitrico Cutrale Ltda,4297932218,Sucocitrico Cutrale Ltda,4297932218
982,Brazil,Soya beans,2021,5.186600205,CUTRALE,"2018, 2019, 2020, 2021, 2022",2010-2022,Phased in,TRUE,2025,Cutrale Trading Brasil Ltda,5046658173,Sucocitrico Cutrale Ltda,4297932218,Sucocitrico Cutrale Ltda,4297932218
983,Brazil,Soya beans,2022,16.87962303,CUTRALE,"2018, 2019, 2020, 2021, 2022",2010-2022,Phased in,TRUE,2025,Cutrale Trading Brasil Ltda,5046658173,Sucocitrico Cutrale Ltda,4297932218,Sucocitrico Cutrale Ltda,4297932218
984,Brazil,Sugar cane,2015,42.51778011,CZARNIKOW BRASIL LTDA.,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Czarnikow Brasil Ltda,5048906022,Czarnikow Brasil Ltda,5048906022,Czarnikow Brasil Ltda,5048906022
985,Brazil,Sugar cane,2016,135.6498333,CZARNIKOW BRASIL LTDA.,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Czarnikow Brasil Ltda,5048906022,Czarnikow Brasil Ltda,5048906022,Czarnikow Brasil Ltda,5048906022
986,Brazil,Sugar cane,2017,89.84933019,CZARNIKOW BRASIL LTDA.,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Czarnikow Brasil Ltda,5048906022,Czarnikow Brasil Ltda,5048906022,Czarnikow Brasil Ltda,5048906022
987,Colombia,Cocoa beans,2017,9.512115177,D ORIGENN S A S,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,D Origenn S A S,5086408976,D Origenn S A S,5086408976,D Origenn S A S,5086408976
988,Colombia,Cocoa beans,2018,62.62799352,D ORIGENN S A S,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,D Origenn S A S,5086408976,D Origenn S A S,5086408976,D Origenn S A S,5086408976
989,Colombia,Cocoa beans,2019,9.882712801,D ORIGENN S A S,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,D Origenn S A S,5086408976,D Origenn S A S,5086408976,D Origenn S A S,5086408976
990,Colombia,Cocoa beans,2020,5.103112308,D ORIGENN S A S,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,D Origenn S A S,5086408976,D Origenn S A S,5086408976,D Origenn S A S,5086408976
991,Colombia,Cocoa beans,2021,32.6113738,D ORIGENN S A S,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,D Origenn S A S,5086408976,D Origenn S A S,5086408976,D Origenn S A S,5086408976
992,Colombia,Cocoa beans,2022,153.7769993,D ORIGENN S A S,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,D Origenn S A S,5086408976,D Origenn S A S,5086408976,D Origenn S A S,5086408976
993,Brazil,Sugar cane,2015,38.31563592,DA MATA S.A. - ACUCAR E ALCOOL,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Da Mata SA Acucar e Alcool,5068348155,Da Mata SA Acucar e Alcool,5068348155,Da Mata SA Acucar e Alcool,5068348155
994,Brazil,Sugar cane,2016,96.24011174,DA MATA S.A. - ACUCAR E ALCOOL,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Da Mata SA Acucar e Alcool,5068348155,Da Mata SA Acucar e Alcool,5068348155,Da Mata SA Acucar e Alcool,5068348155
995,Brazil,Sugar cane,2017,110.7983739,DA MATA S.A. - ACUCAR E ALCOOL,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Da Mata SA Acucar e Alcool,5068348155,Da Mata SA Acucar e Alcool,5068348155,Da Mata SA Acucar e Alcool,5068348155
996,Peru,Cocoa beans,2015,0.190757282,DE GUSTE GROUP S A C,"2015, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Intermittent,FALSE,2025,,,,,,
997,Peru,Cocoa beans,2017,0.033480562,DE GUSTE GROUP S A C,"2015, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Intermittent,FALSE,2025,,,,,,
998,Peru,Cocoa beans,2018,1.264575145,DE GUSTE GROUP S A C,"2015, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Intermittent,FALSE,2025,,,,,,
999,Peru,Cocoa beans,2019,17.26671439,DE GUSTE GROUP S A C,"2015, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Intermittent,FALSE,2025,,,,,,
1000,Peru,Cocoa beans,2020,146.0632978,DE GUSTE GROUP S A C,"2015, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Intermittent,FALSE,2025,,,,,,
1001,Peru,Cocoa beans,2021,0.259639914,DE GUSTE GROUP S A C,"2015, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Intermittent,FALSE,2025,,,,,,
1002,Peru,Cocoa beans,2022,0.034769842,DE GUSTE GROUP S A C,"2015, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Intermittent,FALSE,2025,,,,,,
1003,Colombia,Cattle meat,2014,68.31915354,DGF INTL S A S,"2014, 2015",2013-2018,"Phased in, then out",FALSE,2025,,,,,,
1004,Colombia,Cattle meat,2015,19.85817033,DGF INTL S A S,"2014, 2015",2013-2018,"Phased in, then out",FALSE,2025,,,,,,
1005,Brazil,Cattle meat,2020,109.1937521,DHL GLOBAL FORWARDING BRAZIL LOGISTICS LTDA,2020,2010-2020,Phased in,TRUE,2025,DHL Global Forwarding Brazil Logistics Ltda,5083192292,Deutsche Post Beteiligungen Holding GmbH,5000924976,Deutsche Post AG,5000070941
1006,Colombia,Cattle meat,2013,65.12881136,DIAZ PUERTO JAIRO ENRIQUE Y O EXPS JAIRO ENRIQ DIAZ,2013,2013-2018,Phased out,FALSE,2025,,,,,,
1007,Colombia,Cattle meat,2013,146.1227565,DIAZ ROZO FABIAN GUSTAVO EXPODIAZ,2013,2013-2018,Phased out,FALSE,2025,,,,,,
1008,Colombia,Cattle meat,2017,52.04261458,DIST CARNICA DE LA COSTA S A S,2017,2013-2018,"Phased in, then out",FALSE,2025,,,,,,
1009,Colombia,Cattle meat,2013,129.2779247,DISTRIB JAGME S A S,"2013, 2014",2013-2018,Phased out,FALSE,2025,,,,,,
1010,Colombia,Cattle meat,2014,1020.800751,DISTRIB JAGME S A S,"2013, 2014",2013-2018,Phased out,FALSE,2025,,,,,,
1011,Brazil,Cattle meat,2017,4336.368861,DISTRIBOI INDUSTRIA COMERCIO E TRANSPORTE DE CARNE BOVINA,"2017, 2019, 2020",2010-2020,Intermittent,TRUE,2025,Distriboi Industria Comercio E Transporte De Carne Bovina Ltda,5086862246,Distriboi Industria Comercio E Transporte De Carne Bovina Ltda,5086862246,Distriboi Industria Comercio E Transporte De Carne Bovina Ltda,5086862246
1012,Brazil,Cattle meat,2019,8524.145003,DISTRIBOI INDUSTRIA COMERCIO E TRANSPORTE DE CARNE BOVINA,"2017, 2019, 2020",2010-2020,Intermittent,TRUE,2025,Distriboi Industria Comercio E Transporte De Carne Bovina Ltda,5086862246,Distriboi Industria Comercio E Transporte De Carne Bovina Ltda,5086862246,Distriboi Industria Comercio E Transporte De Carne Bovina Ltda,5086862246
1013,Brazil,Cattle meat,2020,15634.08821,DISTRIBOI INDUSTRIA COMERCIO E TRANSPORTE DE CARNE BOVINA,"2017, 2019, 2020",2010-2020,Intermittent,TRUE,2025,Distriboi Industria Comercio E Transporte De Carne Bovina Ltda,5086862246,Distriboi Industria Comercio E Transporte De Carne Bovina Ltda,5086862246,Distriboi Industria Comercio E Transporte De Carne Bovina Ltda,5086862246
1014,Brazil,Cattle meat,2010,19792.89837,DISTRIBUIDORA DE CARNES EQUATORIAL LTDA,"2010, 2011, 2012",2010-2020,Phased out,FALSE,2025,,,,,,
1015,Brazil,Cattle meat,2011,14190.17053,DISTRIBUIDORA DE CARNES EQUATORIAL LTDA,"2010, 2011, 2012",2010-2020,Phased out,FALSE,2025,,,,,,
1016,Brazil,Cattle meat,2012,2028.009784,DISTRIBUIDORA DE CARNES EQUATORIAL LTDA,"2010, 2011, 2012",2010-2020,Phased out,FALSE,2025,,,,,,
1017,Brazil,Cattle meat,2019,581.614025,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,"2019, 2020",2010-2020,Phased in,TRUE,2025,Distribuidora De Carnes Vale Do Mogi Importacao E Exportacao Ltda,5086417223,Distribuidora De Carnes Vale Do Mogi Importacao E Exportacao Ltda,5086417223,Distribuidora De Carnes Vale Do Mogi Importacao E Exportacao Ltda,5086417223
1018,Brazil,Cattle meat,2020,1564.464491,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,"2019, 2020",2010-2020,Phased in,TRUE,2025,Distribuidora De Carnes Vale Do Mogi Importacao E Exportacao Ltda,5086417223,Distribuidora De Carnes Vale Do Mogi Importacao E Exportacao Ltda,5086417223,Distribuidora De Carnes Vale Do Mogi Importacao E Exportacao Ltda,5086417223
1019,Colombia,Cattle meat,2013,115.6905271,DUARTE RUIZ EDGAR GERARDO,2013,2013-2018,Phased out,FALSE,2025,,,,,,
1020,Colombia,Cattle meat,2013,366.0024508,DUARTE SANCHEZ MILTON ALFONSO CIALZ DE GANADO,2013,2013-2018,Phased out,FALSE,2025,,,,,,
1021,Brazil,Sugar cane,2015,48.63746388,E D & F MAN BRASIL S/A.,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,ED&F Man Brasil SA,4298257238,E D & F Man Sugar Ltd,4298444470,E D & F Man Holdings Ltd,4298106883
1022,Brazil,Sugar cane,2016,78.16922118,E D & F MAN BRASIL S/A.,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,ED&F Man Brasil SA,4298257238,E D & F Man Sugar Ltd,4298444470,E D & F Man Holdings Ltd,4298106883
1023,Brazil,Sugar cane,2017,60.24875585,E D & F MAN BRASIL S/A.,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,ED&F Man Brasil SA,4298257238,E D & F Man Sugar Ltd,4298444470,E D & F Man Holdings Ltd,4298106883
1024,Ecuador,Cocoa beans,2017,87.47638075,ECO KAKAO S A,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Eco-Kakao SA,5057488435,Eco-Kakao SA,5057488435,Eco-Kakao SA,5057488435
1025,Ecuador,Cocoa beans,2018,98.29714838,ECO KAKAO S A,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Eco-Kakao SA,5057488435,Eco-Kakao SA,5057488435,Eco-Kakao SA,5057488435
1026,Ecuador,Cocoa beans,2019,37.84811422,ECO KAKAO S A,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Eco-Kakao SA,5057488435,Eco-Kakao SA,5057488435,Eco-Kakao SA,5057488435
1027,Ecuador,Cocoa beans,2020,93.91429477,ECO KAKAO S A,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Eco-Kakao SA,5057488435,Eco-Kakao SA,5057488435,Eco-Kakao SA,5057488435
1028,Ecuador,Cocoa beans,2021,83.17806612,ECO KAKAO S A,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Eco-Kakao SA,5057488435,Eco-Kakao SA,5057488435,Eco-Kakao SA,5057488435
1029,Ecuador,Cocoa beans,2022,65.03527687,ECO KAKAO S A,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Eco-Kakao SA,5057488435,Eco-Kakao SA,5057488435,Eco-Kakao SA,5057488435
